question,answer,category,difficulty
"Gunpei Yokoi designed a toy form of one of these devices called the Ultra Machine that was featured in several WarioWare games. The mathematician and ""British bigamist"" Charles Howard Hinton designed an early one of these devices that alarmingly relied on gunpowder to work; accidents involving Hinton's machine of this type may have gotten him fired from Princeton. Players who successfully interact with one of these devices in a Yoshida center in  Yakuza 0 can move to a Super Gold Rush mode in Cage 6. A startup called Trajekt is working on a T1 Robot, which it bills as a next-generation one of these devices that replicates data from people like Marcus Stroman. The latest generation of these devices attempt to simulate  seam-shifted wake rather than fully relying on the Magnus effect and incorporate Statcast data. A spring-loaded device of this type intended for kids is manufactured by the Louisville Slugger company. For 10 points, name this device that makes batting practice easier.",baseball pitching machine ,Trash,10
"This food is one of the six ""everyday products"" that former US Export-Import Bank chief Fred P. Hochberg argues ""make the case for trade"" in his book Trade Is Not a Four-Letter Word. This specific food was the most popular creation at a Disneyland restaurant run by C. Elmer Doolin, building on a patent from Gustavo Olguin; Olguin originally named this food for a portmanteau of  ""cup"" and went on to invent Fritos. A chorus declares, ""I don't see no lettuce"" in a Bud Light Real Men of Genius commercial saluting the inventor of this ""12,000  calorie"" food. A May 5th, 2016 tweet declared that the best version of this American-invented food is ""made in Trump Tower Grill. I love Hispanics!"" For 10 points, name this Tex-Mex dish that is served in a hemispherical fried flour tortilla shell.","taco salad ",Trash,10
"Alex Tresniowski's history The Rope centers on the case of former boxer Tom Williams, a Black man framed for murdering a white woman in this city in a case that led to the founding of the NAACP. A Fourth of July recital by Enrico Caruso is advertised in a Florine Stettheimer painting of this city. The founder of this city, James Bradley, ""solved"" Jim Crow-era concerns by creating a segregated beach for Black tourists next to a sewage pipe. Ska-punk band Streetlight Manifesto plays its home shows at the legendary  Stone Pony music venue in this city. A song officially titled for this location describes how “the wizards play down on Pinball Way” and opens, “Sandy, the fireworks are hailing over Little Eden tonight.” An indoor amusement park in this city called Palace Amusements is referenced in the line, ""Beyond the Palace, hemi-powered drones /  Scream down the boulevard"" in a song by its best-known resident. For 10 points, name this city on the Jersey Shore that provides the title for the debut album by Bruce Springsteen.","Asbury Park, New Jersey",Trash,10
"Former N-Gage developers Cobra Fridge made a clone of this game starring Garfield titled Pooky Quest. A Pac-Man clone of this game with tilt controls has a level where you have to dodge the Rally-X cars. The ""new stunning graphics"" in a Christmas-themed expansion to this game added a chill-breath monster and was a cash-in from the  Croatian developer of the original game, Lima Sky. Moon cheese platforms and a Disco World were added to a sequel to this game released in 2020. ICE's redemption version of this game awards extra tickets for collecting a propeller hat. Ways to die in this game include getting sucked into a black hole or  abducted by a UFO. In 2010, this game became the first to hit five million paid sales on the iTunes charts. The four-legged player character in this game dies if he misses a platform and falls off the bottom of the screen. For 10 points, name this early smartphone game whose clones included Pac N Jump.",Doodle Jump,Trash,10
"In 1932, reporters from this country would relay descriptions of Olympic matches back to a Los Angeles studio where radio broadcasters would recreate them for domestic audiences. This country closed Parliament in order to watch the Dutchman Anton Geesink defeat its champion in an open-weight Olympic competition of one of its national sports. Bob Hayes became the first person to run a sub-10 second 100 meters at an Olympics held in this country. In order to recruit rural female workers, textile factories in this country set up  volleyball leagues, giving it a talent pool to win gold in an almost universally watched home Olympics match. This country was able to convince Italy to withdraw its bid in order to guarantee it was the host of the ultimately cancelled 1940 Summer Olympics. At one Olympics hosted by this country, a person who was born on August 6th,  1945 was invited to light the torch as some 12,000 balloons were released. Caeleb Dressel won 5 gold medals in an Olympics held in this country in which Simone Biles pulled out from the individual all-around final. For 10 points, name this country that most recently had to delay a Summer Olympics by one year due to Covid.",Japan ,Trash,10
"The 4K UHD release of this film included commentary from Joseph McBride, who wrote a biography of its director ""Dancing on the Edge."" The female lead in this film admits that the first time she ever kissed someone was in a cemetery. Near the end of this film, the line, ""I guess that's the way it crumbles, cookie wise"" is reprised at a New Years' Eve party. A different party scene in this film was adapted into the number ""Turkey Lurkey Time"" in Burt Bacharach, Hal David, and Neil Simon's Broadway adaptation of this film titled  Promises, Promises. A woman in this film is constantly talking about her husband Mickey, a jockey imprisoned by the Castro regime. The protagonist of this film is stood up on a date to see The Music Man. That same character uses a tennis racquet to  strain spaghetti and is the neighbor of Dr. Dreyfus, who helps save a woman who overdoses on sleeping pills in this film. The protagonist gives up his key to the executive washroom near the end of this film. For 10 points, name this Billy Wilder film where Jack Lemmon's character lends out the key to the tile location so executives at his insurance company can use it for sexual liaisons.",The Apartment,Trash,10
"The man who popularized this craze appeared in TV ads for Thom McAn shoes named for this craze. This craze included a “slow” variant that Dee Dee Sharp took to #3. A very young Joe Pesci made his screen debut in a B-movie capitalizing on this craze. This craze resurged in popularity when  Joey Dee and the Starliters started attracting both working-class kids and stars like Judy Garland to New York's Peppermint Lounge. This craze apparently spread through Latin America with “Florida” and “Spanish” variants popularized by Bill Haley & His Comets. This craze spawned a sequel song that opens, ""For Those Who Think Young,"" the first episode of Season 2 of  Mad Men. The song that lends it name to this craze returned to #1 a year after it had first topped the charts in 1961 and was followed by a sequel song where we did the title dance ""again."" The breakout song for this craze describes how “My daddy is sleepin', and Mama ain't around” and encourages “little miss” to “come on and do” the title dance. For 10 points, name this craze centering on a dance popularized in a Chubby Checker song.","The Twist ",Trash,10
"The developer of this series cites reading a review of the 1983 Sharp X1 title Kagirinaki Tatakai as inspiring its destructible environments. Chris Plante's fawning review of the second game in this series for Polygon hailed the first entry as ""the perfect video game"" and compared its creator to J.M.W. Turner. The first Bost Fight Books entry to be written by the game’s developer was for this series and opens with a description of  EXPLORER.GMK, a prototype of this series made in Game Maker. Darius Kazemi ported that Game Maker game from this series to HTML5. The second entry in this series added mounts such as a turkey that enables the player to double jump; the turkey can also be sacrificed to make a health-restoring meal. The most notable item in the first game in this series could only be obtained by sacrificing a sealed Mystery Box on Kali's Altar. A user named Avih20 was the first to use an  eggplant to defeat King Yama in a PC entry in this series. This series was developed by Derek Yu and stars a character who wears ""fedora with a miner's lamp attached to it."" For 10 points, name this series of roguelike platforming games set in a cave.",Spelunky,Trash,10
"Description acceptable. One of these events began with Army Archerd interviewing a squeaky-voiced newcomer before moving inside to a recreation of the Coconut Grove. The chapter ""Fiasco"" in a 2023 book by Michael Schulman described that same notorious one of these events produced by ""Glittermaster""  Allan Carr in 1989 that had an uncleared Snow White singing ""Proud Mary."" One of these events in 1977 transitioned from Ann-Margret dancing to “Magic Circle ” to Richard Pryor, in dumb-guy voice, attacking one institution for its lack of diversity. A more recent one of these events opened with a video of a series of people during down a gig before getting to “me, the fourth male  lead in Death to Smoochy.” A Vulture ranking of these events gave last place to one where Seth MacFarlane spouted jokes such as, ""If you bumped into Don Cheadle on the lot, would you try to free him?"" In the 1998 iteration of one of these events, Billy Crystal posed nude for Leonardo DiCaprio’s Jack. For 10 points, name these events that immediately follow the red carpet at a certain awards ceremony run by the Academy of Motion Picture Arts and Sciences.",opening sequences to the Oscars ,Trash,10
"An episode of the third season of this show centers on an annual ""Brain Camp"" offsite that has to be relocated to one character's office due to budget cuts. On the third episode of this show, the protagonist initially says ""I'm sorry, no, you can go"" to a car while crossing a crosswalk, but then sees another, more confident woman that she follows to a flower shop. Lolly Adefope plays the protagonist's  lesbian roommate on this show. Andrea Laurion celebrated the “joy” of this series’ fourth episode, a pool party where “bodies around  vary as widely as the bathing suits.” Similar to the life of this show's creator Lindy West, its protagonist's career turns around when she starts posting rants on the website of The Thorn. The protagonist of this show, Annie Easton, works at an  alt-weekly heavily inspired by The Stranger in Seattle and writes a viral article titled ""Hello, I'm Fat."" For 10 points, name this Hulu show starring Aidy Bryant based on a book subtitled Notes from a Loud Woman.",Shrill,Trash,10
